parameter_list,loss_result,mi_f1_result,ma_f1_result,mi_auc_result,ma_auc_result
"[1, 0.1, 12500]",0.9852657318115234,0.6836301950805768,0.6311659698634691,0.9728297298614328,0.9614990222818307
"[2, 0.1, 12500]",1.00027596950531,0.6810856658184903,0.6465081547998588,0.974321810045815,0.9667367773642369
"[3, 0.1, 12500]",1.3192827701568604,0.6581849024597116,0.6075195645337914,0.9678227590333476,0.9614920972153074
"[4, 0.1, 12500]",1.5198689699172974,0.6675148430873622,0.6305221764594061,0.9649215761488897,0.9571704189198976
